Date,0
2025-10-29,-0.012109990701806439
2025-10-30,-0.006105246699360621
2025-10-31,0.00608402929668625
2025-11-03,-0.006761471240936061
2025-11-04,-0.0020809512960050206
2025-11-05,0.013463679510829586
2025-11-06,0.002782138404220507
2025-11-07,-0.009171057262727407
2025-11-10,0.007999141759354504
2025-11-11,-0.013883726097219705
2025-11-12,0.0018986770900344143
2025-11-13,-0.0017029017054964915
2025-11-14,-0.00039745193668311025
2025-11-17,0.004983133743522386
2025-11-18,-0.0054485037908664855
2025-11-19,0.005990174875328992
2025-11-20,0.011491575010649643
2025-11-21,-0.013003819920737814
2025-11-24,0.015869045951768378
2025-11-25,-0.008713686803713878
2025-11-26,-0.003800052085550298
2025-11-28,-0.0032572470574617042
2025-12-01,0.00033799893068889173
2025-12-02,0.010384835476384448
2025-12-03,-0.004307915211699788
2025-12-04,0.01200226249098039
2025-12-05,0.0029749568998281937
2025-12-08,0.006071437639736663
2025-12-09,-0.0023417757112328278
2025-12-10,0.004166180149918132
2025-12-11,-0.0023812291946003544
2025-12-12,-0.002748578839646934
2025-12-15,-0.00546301074524619
2025-12-16,0.013932495126907045
2025-12-17,-0.006753422836812589
2025-12-18,-0.008064053325908241
2025-12-19,-0.0005759541709638855
2025-12-22,-0.0012961786562472536
2025-12-23,0.0011984058213626936
2025-12-24,-0.00045155593422944833
2025-12-26,0.0009620858958623523
2025-12-29,0.00266008235036304
2025-12-30,-0.0006497664142992489
2025-12-31,0.008207859689349254
2026-01-02,-0.006201440258227787
2026-01-05,-0.004018581250996008
2026-01-06,-0.011608657066359933
2026-01-07,-0.006163040732274916
2026-01-08,0.007633909573042224
2026-01-09,-0.00047164066752074046
2026-01-12,-0.013523539988676026
2026-01-13,0.00815707127612106
2026-01-14,0.006399554695771182
2026-01-15,0.007182800885533589
2026-01-16,-0.008634624260203016
2026-01-20,0.013716389391668315
2026-01-21,0.0
